id_radar,local,bairro,cameras
490021113,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 147.24m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 181.61m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 210.83m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 455.67m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 493.90m""]"
490021121,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 78.51m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 114.02m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 142.43m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 524.57m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 563.02m""]"
490021122,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 78.52m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 114.04m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 142.44m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 524.57m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 563.02m""]"
490021123,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 78.52m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 114.04m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 142.44m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 524.57m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 563.02m""]"
490021211,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 118.26m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 151.80m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 180.98m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 486.78m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 524.94m""]"
490021212,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 118.26m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 151.80m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 180.98m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 486.78m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 524.94m""]"
490021213,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 118.26m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 151.80m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 180.98m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 486.78m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 524.94m""]"
490021221,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 79.29m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 113.37m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 139.95m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 533.31m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 571.82m""]"
490021222,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 79.29m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 113.37m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 139.95m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 533.31m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 571.82m""]"
490021223,AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""2322 (AM\u00c9RICAS PARK - BRT - FIXA) - 79.29m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 113.37m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 139.95m"", ""2318 (NOVO LEBLON - BRT - FIXA) - 533.31m"", ""2320 (NOVO LEBLON - BRT - FIXA) - 571.82m""]"
490031111,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 158.51m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 193.55m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 228.27m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 669.40m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 698.34m""]"
490031112,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 158.50m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 193.54m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 228.27m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 669.41m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 698.34m""]"
490031113,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 158.50m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 193.54m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 228.27m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 669.41m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 698.34m""]"
490031121,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 98.77m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 133.89m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 168.37m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 728.89m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 757.98m""]"
490031122,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 98.79m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 133.92m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 168.40m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 728.84m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 757.93m""]"
490031123,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 98.79m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 133.92m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 168.40m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 728.84m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 757.93m""]"
490031211,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 133.68m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 167.98m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 202.40m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 697.76m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 726.62m""]"
490031212,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 133.68m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 167.98m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 202.40m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 697.76m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 726.62m""]"
490031213,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 133.68m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 167.98m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 202.40m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 697.76m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 726.62m""]"
490031214,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 4 PISTA LATERAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 133.68m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 167.98m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 202.40m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 697.76m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 726.62m""]"
490031221,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 131.82m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 166.17m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 199.94m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 700.97m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 730.14m""]"
490031222,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 131.82m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 166.17m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 199.94m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 700.97m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 730.14m""]"
490031223,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""2325 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 131.82m"", ""2326 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 166.17m"", ""2324 (SANTA M\u00d4NICA JARDINS - BRT - FIXA) - 199.94m"", ""2321 (AM\u00c9RICAS PARK - BRT - FIXA) - 700.97m"", ""2323 (AM\u00c9RICAS PARK - BRT - FIXA) - 730.14m""]"
490041111,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2328 (RIO MAR - BRT - FIXA) - 44.21m"", ""2327 (RIO MAR - BRT - FIXA) - 74.21m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 75.59m"", ""2329 (RIO MAR - BRT - FIXA) - 107.93m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 404.92m""]"
490041112,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2328 (RIO MAR - BRT - FIXA) - 44.14m"", ""2327 (RIO MAR - BRT - FIXA) - 74.16m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 75.64m"", ""2329 (RIO MAR - BRT - FIXA) - 107.88m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 404.95m""]"
490041113,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2328 (RIO MAR - BRT - FIXA) - 44.14m"", ""2327 (RIO MAR - BRT - FIXA) - 74.16m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 75.64m"", ""2329 (RIO MAR - BRT - FIXA) - 107.88m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 404.95m""]"
490041121,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 74.90m"", ""2328 (RIO MAR - BRT - FIXA) - 99.26m"", ""2327 (RIO MAR - BRT - FIXA) - 134.42m"", ""2329 (RIO MAR - BRT - FIXA) - 167.10m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 345.29m""]"
490041122,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 74.82m"", ""2328 (RIO MAR - BRT - FIXA) - 99.21m"", ""2327 (RIO MAR - BRT - FIXA) - 134.37m"", ""2329 (RIO MAR - BRT - FIXA) - 167.05m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 345.32m""]"
490041123,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 74.82m"", ""2328 (RIO MAR - BRT - FIXA) - 99.21m"", ""2327 (RIO MAR - BRT - FIXA) - 134.37m"", ""2329 (RIO MAR - BRT - FIXA) - 167.05m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 345.32m""]"
490041211,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 48.27m"", ""2328 (RIO MAR - BRT - FIXA) - 72.82m"", ""2327 (RIO MAR - BRT - FIXA) - 101.57m"", ""2329 (RIO MAR - BRT - FIXA) - 134.75m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 382.84m""]"
490041212,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 48.27m"", ""2328 (RIO MAR - BRT - FIXA) - 72.82m"", ""2327 (RIO MAR - BRT - FIXA) - 101.57m"", ""2329 (RIO MAR - BRT - FIXA) - 134.75m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 382.84m""]"
490041213,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 48.27m"", ""2328 (RIO MAR - BRT - FIXA) - 72.82m"", ""2327 (RIO MAR - BRT - FIXA) - 101.57m"", ""2329 (RIO MAR - BRT - FIXA) - 134.75m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 382.84m""]"
490041221,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""2328 (RIO MAR - BRT - FIXA) - 78.60m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 101.28m"", ""2327 (RIO MAR - BRT - FIXA) - 111.89m"", ""2329 (RIO MAR - BRT - FIXA) - 142.23m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 376.62m""]"
490041222,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""2328 (RIO MAR - BRT - FIXA) - 78.60m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 101.28m"", ""2327 (RIO MAR - BRT - FIXA) - 111.89m"", ""2329 (RIO MAR - BRT - FIXA) - 142.23m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 376.62m""]"
490041223,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""2328 (RIO MAR - BRT - FIXA) - 78.60m"", ""467 (AV. DAS AM\u00c9RICAS X AV. C\u00c2NDIDO PORTINARI (ALT. DO RIBALTA)) - 101.28m"", ""2327 (RIO MAR - BRT - FIXA) - 111.89m"", ""2329 (RIO MAR - BRT - FIXA) - 142.23m"", ""3208 (AV. DAS AM\u00e9RICAS, 9818 - ALT. BRT GOLFE OLIMPICO) - 376.62m""]"
490051111,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 37.08m"", ""2330 (INTERLAGOS - BRT - FIXA) - 42.77m"", ""2332 (INTERLAGOS - BRT - FIXA) - 68.88m"", ""2331 (INTERLAGOS - BRT - FIXA) - 103.76m"", ""2227 (GOLFE OLIMP\u00cdCO - BRT - FIXA) - 583.88m""]"
490051112,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 37.08m"", ""2330 (INTERLAGOS - BRT - FIXA) - 42.78m"", ""2332 (INTERLAGOS - BRT - FIXA) - 68.88m"", ""2331 (INTERLAGOS - BRT - FIXA) - 103.77m"", ""2227 (GOLFE OLIMP\u00cdCO - BRT - FIXA) - 583.89m""]"
490051113,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 37.08m"", ""2330 (INTERLAGOS - BRT - FIXA) - 42.78m"", ""2332 (INTERLAGOS - BRT - FIXA) - 68.88m"", ""2331 (INTERLAGOS - BRT - FIXA) - 103.77m"", ""2227 (GOLFE OLIMP\u00cdCO - BRT - FIXA) - 583.89m""]"
490051121,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 48.77m"", ""2330 (INTERLAGOS - BRT - FIXA) - 100.98m"", ""2332 (INTERLAGOS - BRT - FIXA) - 135.15m"", ""2331 (INTERLAGOS - BRT - FIXA) - 168.53m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 542.38m""]"
490051122,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 48.74m"", ""2330 (INTERLAGOS - BRT - FIXA) - 100.93m"", ""2332 (INTERLAGOS - BRT - FIXA) - 135.09m"", ""2331 (INTERLAGOS - BRT - FIXA) - 168.46m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 542.45m""]"
490051123,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 48.74m"", ""2330 (INTERLAGOS - BRT - FIXA) - 100.93m"", ""2332 (INTERLAGOS - BRT - FIXA) - 135.09m"", ""2331 (INTERLAGOS - BRT - FIXA) - 168.46m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 542.45m""]"
490051211,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 36.92m"", ""2330 (INTERLAGOS - BRT - FIXA) - 70.64m"", ""2332 (INTERLAGOS - BRT - FIXA) - 99.26m"", ""2331 (INTERLAGOS - BRT - FIXA) - 134.26m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 584.34m""]"
490051212,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 36.92m"", ""2330 (INTERLAGOS - BRT - FIXA) - 70.64m"", ""2332 (INTERLAGOS - BRT - FIXA) - 99.26m"", ""2331 (INTERLAGOS - BRT - FIXA) - 134.26m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 584.34m""]"
490051213,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 36.92m"", ""2330 (INTERLAGOS - BRT - FIXA) - 70.64m"", ""2332 (INTERLAGOS - BRT - FIXA) - 99.26m"", ""2331 (INTERLAGOS - BRT - FIXA) - 134.26m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 584.34m""]"
490051221,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 44.21m"", ""2330 (INTERLAGOS - BRT - FIXA) - 87.48m"", ""2332 (INTERLAGOS - BRT - FIXA) - 120.93m"", ""2331 (INTERLAGOS - BRT - FIXA) - 151.77m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 562.65m""]"
490051222,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 44.21m"", ""2330 (INTERLAGOS - BRT - FIXA) - 87.48m"", ""2332 (INTERLAGOS - BRT - FIXA) - 120.93m"", ""2331 (INTERLAGOS - BRT - FIXA) - 151.77m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 562.65m""]"
490051223,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,BARRA DA TIJUCA,"[""3207 (AV. DAS AM\u00e9RICAS - PROX BRT INTERLAGOS) - 44.21m"", ""2330 (INTERLAGOS - BRT - FIXA) - 87.48m"", ""2332 (INTERLAGOS - BRT - FIXA) - 120.93m"", ""2331 (INTERLAGOS - BRT - FIXA) - 151.77m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 562.65m""]"
490061111,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,BARRA DA TIJUCA,"[""2333 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 63.44m"", ""2335 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 91.54m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 124.17m"", ""2404 (TAPEBUIAS - BRT -  FIXA) - 577.41m"", ""2403 (TAPEBUIAS - BRT -  FIXA) - 582.84m""]"
490061112,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,BARRA DA TIJUCA,"[""2333 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 63.39m"", ""2335 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 91.51m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 124.14m"", ""2404 (TAPEBUIAS - BRT -  FIXA) - 577.49m"", ""2403 (TAPEBUIAS - BRT -  FIXA) - 582.92m""]"
490061113,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,BARRA DA TIJUCA,"[""2333 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 63.39m"", ""2335 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 91.51m"", ""2334 (PEDRA DE ITA\u00daNA - BRT - FIXA) - 124.14m"", ""2404 (TAPEBUIAS - BRT -  FIXA) - 577.49m"", ""2403 (TAPEBUIAS - BRT -  FIXA) - 582.92m""]"
