camera_numero,bairro,locequip,latitude,longitude
490031212,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-22.9999730007,-43.3968640006
490031213,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-22.9999730007,-43.3968640006
490031214,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 8505 - SENTIDO SANTA CRUZ - FX 4 PISTA LATERAL,-22.9999730007,-43.3968640006
490031221,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0006040007,-43.3969130006
490031222,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0006040007,-43.3969130006
490031223,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 8888 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0006040007,-43.3969130006
490041111,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-22.9997323234,-43.4075792616
490041112,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-22.9997330007,-43.4075790006
490041113,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-22.9997330007,-43.4075790006
490041121,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0001156993,-43.4081934134
490041122,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0001150007,-43.4081930006
490041123,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0001150007,-43.4081930006
490041211,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-22.9995710007,-43.4077970006
490041212,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-22.9995710007,-43.4077970006
490041213,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-22.9995710007,-43.4077970006
490041221,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0003020007,-43.4079160006
490041222,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0003020007,-43.4079160006
490041223,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0003020007,-43.4079160006
490051111,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0008409825,-43.4181319273
490051112,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0008410007,-43.4181320006
490051113,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0008410007,-43.4181320006
490051121,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0013799391,-43.4186640886
490051122,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0013810007,-43.4186630006
490051123,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0013810007,-43.4186630006
490051211,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0008640007,-43.4184300006
490051212,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0008640007,-43.4184300006
490051213,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0008640007,-43.4184300006
490051221,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0015250007,-43.4184120006
490051222,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0015250007,-43.4184120006
490051223,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0015250007,-43.4184120006
490061111,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0029983088,-43.4249213906
490061112,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0029990007,-43.4249210006
490061113,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0029990007,-43.4249210006
490061121,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0035771267,-43.4253770168
490061122,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0035770007,-43.4253760006
490061123,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0035770007,-43.4253760006
490061211,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0030020007,-43.4251740006
490061212,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0030020007,-43.4251740006
490061213,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0030020007,-43.4251740006
490061221,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0036530007,-43.4251440006
490061222,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0036530007,-43.4251440006
490061223,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11391 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0036530007,-43.4251440006
490071111,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0049010478,-43.4306446516
490071112,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0049020007,-43.4306430006
490071113,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0049020007,-43.4306430006
490071121,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0054611854,-43.4311081033
490071122,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0054580007,-43.4311070006
490071123,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0054580007,-43.4311070006
490071211,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0048990007,-43.4309190006
490071212,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0048990007,-43.4309190006
490071213,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0048990007,-43.4309190006
490071221,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0055440007,-43.4308590006
490071222,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0055440007,-43.4308590006
490071223,BARRA DA TIJUCA,AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0055440007,-43.4308590006
490081111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0085320007,-43.4440630006
490081112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0084190007,-43.4440960006
490081113,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0084190007,-43.4440960006
490081121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0089156634,-43.4444954801
490081122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0089160007,-43.4444950006
490081123,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0089160007,-43.4444950006
490081211,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0083240007,-43.4441530006
490081212,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0083240007,-43.4441530006
490081213,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0083240007,-43.4441530006
490081221,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0089810007,-43.4440850006
490081222,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0089810007,-43.4440850006
490081223,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 13331 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0089810007,-43.4440850006
490091111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0118162794,-43.4574164053
490091112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0118150007,-43.4574170006
490091113,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0118150007,-43.4574170006
490091121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0121940007,-43.4577670006
490091122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0122880007,-43.4577350006
490091123,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0122880007,-43.4577350006
490091211,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0117970007,-43.4577070006
490091212,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0117970007,-43.4577070006
490091213,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0117970007,-43.4577070006
490091221,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0124690007,-43.4576820006
490091222,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0124690007,-43.4576820006
490091223,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0124690007,-43.4576820006
490101111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0108950007,-43.4532250006
490101112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0107500007,-43.4532670006
490101113,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0107500007,-43.4532670006
490101121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0112474464,-43.4536183496
490101122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0112470007,-43.4536190006
490101123,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0112470007,-43.4536190006
490101211,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0106690007,-43.4533900006
490101212,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0106690007,-43.4533900006
490101213,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0106690007,-43.4533900006
490101221,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0113440007,-43.4533090006
490101222,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0113440007,-43.4533090006
490101223,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0113440007,-43.4533090006
490111111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0131421343,-43.4624997315
490111112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0131420007,-43.4625000006
490111113,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0131420007,-43.4625000006
490111121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0134580007,-43.4627860006
490111122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0135720007,-43.4627500006
490111123,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0135720007,-43.4627500006
490111211,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0130880007,-43.4628390006
490111212,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0130880007,-43.4628390006
490111213,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0130880007,-43.4628390006
490111221,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0137190007,-43.4627350006
490111222,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0137190007,-43.4627350006
490111223,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0137190007,-43.4627350006
490121111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0151558161,-43.4705164053
490121112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0151570007,-43.4705150006
490121113,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0151570007,-43.4705150006
490121121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0155570007,-43.4709230006
490121122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0156490007,-43.4708920006
490121123,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0156490007,-43.4708920006
490121211,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0151420007,-43.4708020006
490121212,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0151420007,-43.4708020006
490121213,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0151420007,-43.4708020006
490121221,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0158260007,-43.4708680006
490121222,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0158260007,-43.4708680006
490121223,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 16401 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0158260007,-43.4708680006
490131111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0198100007,-43.4882950006
490131112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0197000007,-43.4883350006
490131113,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0197000007,-43.4883350006
490131121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0201059937,-43.4884110497
490131122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0201060007,-43.4884110006
490131123,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0201060007,-43.4884110006
490131211,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0195890007,-43.4883560006
490131212,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0195890007,-43.4883560006
490131213,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0195890007,-43.4883560006
490131214,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SANTA CRUZ - FX 4 PISTA LATERAL,-23.0195890007,-43.4883560006
490131221,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0203010007,-43.4883900006
490131222,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0203010007,-43.4883900006
490131223,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 19000 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL,-23.0203010007,-43.4883900006
490141111,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0184900007,-43.4831620006
490141112,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL,-23.0183850007,-43.4831940006
490141113,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL,-23.0183850007,-43.4831940006
490141121,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT,-23.0188030007,-43.4838200006
490141122,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL,-23.0189390007,-43.4837820006
490141123,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL,-23.0189390007,-43.4837820006
490141211,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL,-23.0183140007,-43.4832500006
490141212,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL,-23.0183140007,-43.4832500006
490141213,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SANTA CRUZ - FX 3 PISTA LATERAL,-23.0183140007,-43.4832500006
490141221,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL,-23.0190190007,-43.4834140006
490141222,RECREIO DOS BANDEIRANTES,AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL,-23.0190190007,-43.4834140006
